#Sample Density: 11 11 11; Volume: Box: 0.5 0.5 0.5
#Frame 0
#Center: 44.16349792480469 30.282499313354492 42.07699966430664
#Basis Matrix:
# 0.8515855073928833 -0.3791637122631073 -0.3619902729988098
# -0.5083217620849609 -0.4285236895084381 -0.746978223323822
# 0.12810559570789337 0.8201233744621277 -0.557661771774292
-0.500 0.400 -0.200 -0.607 0.151 -0.233
-0.500 0.400 -0.100 -0.614 0.156 -0.209
-0.500 0.400 0.000 -0.619 0.158 -0.184
-0.500 0.400 0.100 -0.621 0.157 -0.160
-0.500 0.400 0.200 -0.621 0.154 -0.135
-0.500 0.400 0.300 -0.618 0.148 -0.111
-0.500 0.400 0.400 -0.614 0.139 -0.089
-0.500 0.400 0.500 -0.608 0.128 -0.068
-0.500 0.500 -0.500 -0.532 0.123 -0.281
-0.500 0.500 -0.400 -0.545 0.136 -0.265
-0.500 0.500 -0.300 -0.556 0.146 -0.246
-0.500 0.500 -0.200 -0.565 0.154 -0.226
-0.500 0.500 -0.100 -0.572 0.159 -0.205
-0.500 0.500 0.000 -0.577 0.162 -0.183
-0.500 0.500 0.100 -0.581 0.162 -0.161
-0.500 0.500 0.200 -0.581 0.160 -0.139
-0.500 0.500 0.300 -0.580 0.155 -0.118
-0.500 0.500 0.400 -0.577 0.148 -0.098
-0.500 0.500 0.500 -0.572 0.139 -0.079
-0.400 -0.500 -0.500 -1.145 0.084 -0.561
-0.400 -0.500 -0.400 -1.169 0.123 -0.482
-0.400 -0.500 -0.300 -1.185 0.151 -0.399
-0.400 -0.500 -0.200 -1.191 0.167 -0.313
-0.400 -0.500 -0.100 -1.190 0.171 -0.227
-0.400 -0.500 0.000 -1.181 0.163 -0.143
-0.400 -0.500 0.100 -1.163 0.146 -0.062
-0.400 -0.500 0.200 -1.139 0.119 0.014
-0.400 -0.500 0.300 -1.107 0.084 0.084
-0.400 -0.500 0.400 -1.070 0.042 0.146
-0.400 -0.500 0.500 -1.029 -0.006 0.199
-0.400 -0.400 -0.500 -1.066 0.099 -0.519
-0.400 -0.400 -0.400 -1.089 0.134 -0.450
-0.400 -0.400 -0.300 -1.104 0.159 -0.378
-0.400 -0.400 -0.200 -1.111 0.173 -0.303
-0.400 -0.400 -0.100 -1.112 0.177 -0.228
-0.400 -0.400 0.000 -1.105 0.172 -0.154
-0.400 -0.400 0.100 -1.092 0.157 -0.082
-0.400 -0.400 0.200 -1.072 0.134 -0.015
-0.400 -0.400 0.300 -1.047 0.104 0.047
-0.400 -0.400 0.400 -1.017 0.067 0.103
-0.400 -0.400 0.500 -0.982 0.025 0.152
-0.400 -0.300 -0.500 -0.993 0.111 -0.481
-0.400 -0.300 -0.400 -1.014 0.143 -0.422
-0.400 -0.300 -0.300 -1.028 0.165 -0.359
-0.400 -0.300 -0.200 -1.037 0.178 -0.294
-0.400 -0.300 -0.100 -1.039 0.183 -0.229
-0.400 -0.300 0.000 -1.035 0.178 -0.163
-0.400 -0.300 0.100 -1.025 0.166 -0.100
-0.400 -0.300 0.200 -1.010 0.146 -0.040
-0.400 -0.300 0.300 -0.989 0.120 0.016
-0.400 -0.300 0.400 -0.964 0.088 0.066
-0.400 -0.300 0.500 -0.936 0.051 0.111
-0.400 -0.200 -0.500 -0.925 0.122 -0.448
-0.400 -0.200 -0.400 -0.944 0.150 -0.397
-0.400 -0.200 -0.300 -0.958 0.170 -0.343
-0.400 -0.200 -0.200 -0.967 0.182 -0.286
-0.400 -0.200 -0.100 -0.971 0.187 -0.228
-0.400 -0.200 0.000 -0.969 0.183 -0.171
-0.400 -0.200 0.100 -0.962 0.173 -0.115
-0.400 -0.200 0.200 -0.950 0.156 -0.061
-0.400 -0.200 0.300 -0.934 0.134 -0.011
-0.400 -0.200 0.400 -0.914 0.106 0.034
-0.400 -0.200 0.500 -0.891 0.074 0.074
-0.400 -0.100 -0.500 -0.861 0.131 -0.418
-0.400 -0.100 -0.400 -0.879 0.156 -0.374
-0.400 -0.100 -0.300 -0.893 0.174 -0.327
-0.400 -0.100 -0.200 -0.902 0.185 -0.278
-0.400 -0.100 -0.100 -0.907 0.190 -0.227
-0.400 -0.100 0.000 -0.907 0.188 -0.177
-0.400 -0.100 0.100 -0.903 0.179 -0.127
-0.400 -0.100 0.200 -0.895 0.165 -0.080
-0.400 -0.100 0.300 -0.882 0.146 -0.035
-0.400 -0.100 0.400 -0.866 0.122 0.006
-0.400 -0.100 0.500 -0.846 0.094 0.043
-0.400 0.000 -0.500 -0.801 0.138 -0.391
-0.400 0.000 -0.400 -0.818 0.161 -0.354
-0.400 0.000 -0.300 -0.832 0.177 -0.313
-0.400 0.000 -0.200 -0.842 0.188 -0.270
-0.400 0.000 -0.100 -0.848 0.192 -0.226
-0.400 0.000 0.000 -0.849 0.191 -0.181
-0.400 0.000 0.100 -0.847 0.184 -0.137
-0.400 0.000 0.200 -0.841 0.173 -0.095
-0.400 0.000 0.300 -0.832 0.156 -0.055
-0.400 0.000 0.400 -0.819 0.136 -0.018
-0.400 0.000 0.500 -0.803 0.112 0.015
-0.400 0.100 -0.500 -0.745 0.145 -0.368
-0.400 0.100 -0.400 -0.762 0.165 -0.335
-0.400 0.100 -0.300 -0.775 0.180 -0.300
-0.400 0.100 -0.200 -0.785 0.190 -0.262
-0.400 0.100 -0.100 -0.792 0.194 -0.224
-0.400 0.100 0.000 -0.794 0.194 -0.185
-0.400 0.100 0.100 -0.794 0.189 -0.146
-0.400 0.100 0.200 -0.791 0.180 -0.108
-0.400 0.100 0.300 -0.784 0.166 -0.072
-0.400 0.100 0.400 -0.773 0.148 -0.039
-0.400 0.100 0.500 -0.761 0.128 -0.008
-0.400 0.200 -0.500 -0.692 0.151 -0.346
